230	254.998	250.716	0
231	254.998	250.72	0
232	254.998	250.718	0
233	254.998	250.72	0
234	254.998	250.722	0
235	254.999	250.718	0
236	255	250.716	0
237	255	250.717	0
238	255.001	250.72	0
239	255	250.718	0
240	255	250.713	0
241	255	250.717	0
242	254.998	250.715	0
243	255	250.718	0
244	254.999	250.722	0
245	255	250.723	0
246	255	250.722	0
247	255	250.723	0
248	254.999	250.722	0
249	254.999	250.725	0
250	255	250.722	0
251	254.998	250.719	0
252	254.999	250.72	0
253	255	250.719	0
254	255	250.72	0
255	255.001	250.722	0
256	255.001	250.72	0
257	255	250.72	0
258	255	250.72	0
259	255.001	250.719	0
260	255	250.718	0
261	255	250.717	0
262	255.001	250.719	0
263	255.001	250.715	0
264	255.001	250.714	0
265	255.001	250.713	0
266	255	250.712	0
267	255	250.71	0
268	255.001	250.71	0
269	255.001	250.713	0
270	255.001	250.712	0
271	255	250.711	0
272	255	250.712	0
273	255.001	250.715	0
274	255	250.718	0
275	254.999	250.714	0
276	255	250.709	0
277	255	250.709	0
278	255.001	250.71	0
279	255	250.708	0
280	255	250.706	0
281	255.001	250.705	0
282	255	250.704	0
283	255	250.705	0
284	255.001	250.704	0
285	255.002	250.704	0
286	255.001	250.702	0
287	255.001	250.705	0
288	255	250.703	0
289	255.002	250.705	0
290	255.002	250.705	0
291	255.001	250.706	0
292	255.001	250.707	0
293	255.001	250.71	0
294	255.001	250.708	0
295	255.001	250.707	0
296	255	250.71	0
297	255	250.706	0
298	255	250.706	0
299	254.999	250.702	0
300	254.999	250.702	0
301	255	250.7	0
302	255.001	250.699	0
303	255.001	250.704	0
304	255.001	250.703	0
305	255.002	250.7	0
306	255.002	250.704	0
307	255.002	250.7	0
308	255.001	250.701	0
309	255.001	250.703	0
310	255.001	250.703	0
311	255	250.701	0
312	255	250.699	0
313	255.001	250.7	0
314	255.001	250.695	0
315	254.999	250.7	0
316	255	250.702	0
317	255	250.7	0
318	255	250.702	0
319	255	250.698	0
320	255	250.697	0
321	254.999	250.699	0
322	255	250.699	0
323	255	250.701	0
324	255	250.701	0
325	254.999	250.701	0
326	255	250.698	0
327	255	250.699	0
328	255	250.7	0
329	255	250.696	0
330	255	250.697	0
331	255	250.696	0
332	255	250.698	0
333	255	250.695	0
334	255.001	250.697	0
335	255	250.697	0
336	255.001	250.696	0
337	255.001	250.696	0
338	255.001	250.694	0
339	255.001	250.692	0
340	255.001	250.689	0
341	255.001	250.69	0
342	255	250.688	0
343	254.999	250.68	0
344	255	250.684	0
345	255	250.686	0
346	255	250.688	0
347	254.999	250.691	0
348	255	250.691	0
349	254.999	250.695	0
350	254.999	250.695	0
351	254.999	250.696	0
352	254.999	250.697	0
353	254.999	250.694	0
354	254.999	250.691	0
355	254.999	250.686	0
356	254.999	250.685	0
357	254.999	250.689	0
358	254.999	250.685	0
359	254.999	250.688	0
360	254.999	250.687	0
361	255.001	250.689	0
362	255.001	250.687	0
363	255	250.685	0
364	254.999	250.687	0
365	255.001	250.685	0
366	255.001	250.683	0
367	255	250.681	0
368	255	250.678	0
369	254.999	250.678	0
370	255	250.678	0
371	255.001	250.677	0
372	255.001	250.678	0
373	254.999	250.676	0
374	254.999	250.679	0
375	254.999	250.676	0
376	254.999	250.676	0
377	254.999	250.672	0
378	254.997	250.673	0
379	254.997	250.669	0
380	254.996	250.67	0
381	254.996	250.673	0
382	254.997	250.673	0
383	254.998	250.667	0
384	254.999	250.668	0
385	254.999	250.672	0
386	255	250.673	0
387	255.001	250.672	0
388	255	250.671	0
389	255	250.67	0
390	255	250.672	0
391	254.999	250.669	0
392	254.999	250.668	0
393	255	250.668	0
394	255	250.669	0
395	255	250.675	0
396	255	250.677	0
397	255	250.679	0
398	255	250.678	0
399	255.001	250.678	0
400	254.999	250.676	0
401	255	250.677	0
402	255.001	250.677	0
403	255	250.679	0
404	254.999	250.679	0
405	255	250.681	0
406	255	250.68	0
407	255	250.677	0
408	255	250.679	0
409	255	250.677	0
410	255	250.677	0
411	254.999	250.675	0
412	255	250.676	0
413	255	250.674	0
414	255	250.67	0
415	255	250.674	0
416	254.999	250.672	0
417	255	250.67	0
418	255.001	250.668	0
419	255	250.666	0
420	255	250.665	0
421	255	250.665	0
422	255	250.662	0
423	255	250.662	0
424	255.001	250.66	0
425	255	250.66	0
426	255	250.659	0
427	254.999	250.658	0
428	255	250.659	0
429	255.001	250.66	0
430	255.001	250.661	0
431	255.001	250.661	0
432	255.001	250.659	0
433	255.002	250.659	0
434	255.003	250.658	0
435	255.002	250.656	0
436	255.002	250.657	0
437	255.001	250.656	0
438	255.001	250.657	0
439	255.002	250.654	0
440	255.002	250.658	0
441	255.001	250.658	0
442	255.001	250.657	0
443	255.002	250.657	0
444	255.001	250.656	0
445	255	250.655	0
446	255	250.657	0
447	255	250.658	0
448	254.999	250.656	0
449	255	250.657	0
450	254.999	250.658	0
451	255	250.657	0
452	255	250.658	0
453	255	250.659	0
454	255	250.659	0
455	255	250.66	0
456	254.999	250.662	0
457	254.999	250.657	0
458	254.999	250.657	0
459	254.999	250.656	0
460	254.998	250.66	0
461	254.998	250.657	0
462	254.998	250.661	0
463	254.997	250.659	0
464	254.998	250.66	0
465	254.997	250.657	0
466	254.998	250.656	0
467	254.998	250.655	0
468	254.998	250.657	0
469	254.999	250.655	0
470	255	250.653	0
471	254.999	250.653	0
472	254.999	250.65	0
473	254.999	250.655	0
474	254.997	250.655	0
475	254.998	250.652	0
476	254.999	250.652	0
477	254.999	250.652	0
478	254.998	250.653	0
479	254.998	250.654	0
480	254.998	250.652	0
481	254.997	250.65	0
482	254.998	250.65	0
483	254.999	250.655	0
484	254.999	250.655	0
485	254.999	250.657	0
486	254.999	250.661	0
487	255.001	250.659	0
488	255	250.658	0
489	255	250.656	0
490	254.999	250.658	0
491	254.999	250.656	0
492	254.999	250.652	0
493	254.999	250.659	0
494	254.998	250.658	0
495	254.999	250.657	0
496	254.998	250.657	0
497	254.998	250.653	0
498	254.997	250.656	0
499	254.997	250.653	0
500	254.999	250.652	0
501	255	250.649	0
502	255	250.645	0
503	255.001	250.646	0
504	254.999	250.643	0
505	255.001	250.645	0
506	255.001	250.643	0
507	255.001	250.645	0
508	255.002	250.649	0
509	255.001	250.649	0
510	255	250.65	0
511	255	250.648	0
512	255	250.645	0
513	254.999	250.644	0
514	254.999	250.647	0
515	255	250.646	0
516	255	250.647	0
517	255	250.645	0
518	255	250.642	0
519	255	250.645	0
520	255	250.644	0
521	255	250.643	0
522	255	250.643	0
523	255.001	250.64	0
524	255	250.64	0
525	254.999	250.636	0
526	255	250.635	0
527	255	250.635	0
528	254.999	250.636	0
529	254.999	250.637	0
530	255	250.635	0
531	255	250.639	0
532	255.001	250.636	0
533	255.001	250.637	0
534	255	250.637	0
535	255	250.633	0
536	255	250.632	0
537	255.001	250.637	0
538	255	250.635	0
539	254.999	250.633	0
540	255.001	250.638	0
541	255.001	250.641	0
542	255	250.643	0
543	255.001	250.641	0
544	255.001	250.636	0
545	255	250.636	0
546	255	250.637	0
547	255.001	250.638	0
548	255.001	250.638	0
549	255	250.638	0
550	255	250.636	0
551	255	250.635	0
552	255	250.635	0
553	255	250.635	0
554	255	250.636	0
555	255	250.633	0
556	254.998	250.635	0
557	254.999	250.635	0
558	254.999	250.63	0
559	254.999	250.632	0
560	254.999	250.632	0
561	255	250.637	0
562	255	250.642	0
563	255	250.641	0
564	255	250.643	0
565	255	250.639	0
566	254.999	250.638	0
567	255	250.637	0
568	255	250.633	0
569	255	250.633	0
570	255	250.635	0
571	255	250.633	0
572	255	250.63	0
573	255	250.632	0
574	255	250.631	0
575	254.999	250.633	0
576	255	250.632	0
577	255	250.632	0
578	255.001	250.63	0
579	255	250.633	0
580	255	250.631	0
581	255	250.633	0
582	254.998	250.629	0
583	254.998	250.631	0
584	254.999	250.632	0
585	254.998	250.631	0
586	254.999	250.631	0
587	254.999	250.628	0
588	254.999	250.624	0
589	254.999	250.626	0
590	254.998	250.625	0
591	255	250.629	0
592	254.999	250.63	0
593	254.999	250.633	0
594	254.999	250.632	0
595	254.999	250.633	0
596	255	250.63	0
597	255.001	250.632	0
598	255.001	250.629	0
599	255.002	250.627	0
600	255.001	250.626	0
601	255.001	250.627	0
602	255.001	250.627	0
603	255.001	250.624	-0.005
604	255	250.626	-0.002
605	254.998	250.621	0.0035
606	254.998	250.627	0.0089
607	254.998	250.624	0.0147
608	254.998	250.628	0.0236
609	254.998	250.624	0.0308
610	254.999	250.627	0.0387
611	254.998	250.626	0.0492
612	254.999	250.625	0.0587
613	254.998	250.626	0.0708
614	254.998	250.627	0.0814
615	254.998	250.628	0.09470000000000001
616	254.999	250.624	0.106
617	254.998	250.623	0.1176
618	254.997	250.623	0.1317
619	254.998	250.627	0.1435
620	254.998	250.624	0.1578
621	254.998	250.624	0.1699
622	254.999	250.626	0.1843
623	255	250.627	0.1964
624	254.999	250.628	0.2085
625	254.999	250.628	0.223
626	255	250.63	0.2352
627	255	250.632	0.2497
628	255	250.632	0.2618
629	255.001	250.631	0.2788
630	255.001	250.63	0.2909
631	255.001	250.627	0.3031
632	255.001	250.629	0.3176
633	255.001	250.63	0.3321
634	255.001	250.628	0.3442
635	255.002	250.626	0.3588
636	255.003	250.626	0.3709
637	255.003	250.617	0.3854
638	255.003	250.616	0.4
639	255.003	250.611	0.4121
640	255.004	250.607	0.4267
641	255.005	250.606	0.4388
642	255.004	250.6	0.4534
643	255.005	250.594	0.4655
644	255.006	250.588	0.48
645	255.007	250.582	0.4922
646	255.007	250.574	0.5068
647	255.007	250.572	0.5189
648	255.009	250.566	0.5335
649	255.01	250.56	0.5456
650	255.01	250.556	0.5602
651	255.01	250.547	0.5748
652	255.011	250.542	0.587
653	255.012	250.533	0.6016
654	255.013	250.522	0.6138
655	255.012	250.513	0.626
656	255.011	250.505	0.6405999999999999
657	255.011	250.497	0.6552
658	255.011	250.488	0.6674
659	255.01	250.474	0.6796
660	255.01	250.466	0.6942
661	255.011	250.454	0.7064
662	255.01	250.447	0.721
663	255.01	250.435	0.7356
664	255.01	250.427	0.7478
665	255.01	250.415	0.76
666	255.009	250.403	0.7747000000000001
667	255.009	250.389	0.7893
668	255.008	250.378	0.8015
669	255.007	250.365	0.8137
670	255.006	250.355	0.8284
671	255.006	250.344	0.8406
672	255.005	250.333	0.8528
673	255.004	250.321	0.8673999999999999
674	255.004	250.31	0.8796
675	255.005	250.299	0.8943
676	255.005	250.288	0.9065
677	255.004	250.28	0.9187
678	255.003	250.267	0.9334
679	255.003	250.254	0.9456
680	255.003	250.24	0.9603
681	255.004	250.225	0.9725
682	255.003	250.21	0.9872
683	255.003	250.201	0.9994
684	255.002	250.186	1.014
685	255.004	250.175	1.0262
686	255.004	250.161	1.0409
687	255.002	250.152	1.0531
688	255.001	250.143	1.0702
689	255	250.13	1.0824
690	255.001	250.115	1.0946
691	255.001	250.103	1.1093
692	255	250.091	1.1239
693	255.001	250.075	1.1362
694	255.001	250.063	1.1508
695	255	250.05	1.1631
696	255.001	250.035	1.1802
697	254.999	250.018	1.1924
698	255	250.002	1.2046
699	255.001	249.987	1.2193
700	255.001	249.97	1.234
701	255.001	249.955	1.2462
702	255	249.935	1.2609
703	255	249.921	1.2731
704	254.999	249.906	1.2902
705	254.998	249.887	1.3024
706	254.999	249.876	1.3147
707	254.999	249.853	1.3293
708	255	249.845	1.344
709	255	249.822	1.3562
710	254.999	249.809	1.3709
711	254.999	249.791	1.3831
712	254.999	249.774	1.4002
713	254.998	249.759	1.4125
714	254.998	249.741	1.4247
715	254.998	249.73	1.4394
716	254.997	249.714	1.4541
717	254.998	249.694	1.4663
718	254.998	249.678	1.481
719	254.999	249.664	1.4932
720	254.998	249.648	1.5103
721	254.999	249.627	1.5226
722	255	249.609	1.5348
723	254.999	249.592	1.5495
724	254.998	249.571	1.5642
725	254.999	249.549	1.5764
726	254.998	249.533	1.5911
727	254.999	249.515	1.6033
728	254.999	249.496	1.6204
729	254.999	249.471	1.6327
730	254.998	249.452	1.6449
731	254.999	249.434	1.6596
732	254.999	249.413	1.6743
733	254.998	249.387	1.6865
734	254.998	249.367	1.7012
735	254.998	249.344	1.7134
736	254.997	249.321	1.7305
737	254.996	249.299	1.7428
738	254.997	249.276	1.755
739	254.996	249.253	1.7697
740	254.997	249.229	1.7844
741	254.997	249.202	1.7966
742	254.998	249.176	1.8113
743	254.998	249.15	1.8236
744	254.997	249.12	1.8407
745	254.996	249.085	1.8529
746	254.997	249.052	1.8652
747	254.999	249.02	1.8799
748	254.999	248.992	1.8945
749	254.998	248.95	1.9068
750	254.998	248.914	1.9215
751	254.997	248.875	1.9337
752	254.998	248.836	1.9508
753	254.998	248.8	1.9631
754	254.998	248.768	1.9753
755	254.999	248.732	1.99
756	254.998	248.704	2.0047
757	254.998	248.664	2.0169
758	254.999	248.632	2.0316
759	254.999	248.601	2.0438
760	254.999	248.568	2.0585
761	255	248.536	2.0732
762	254.999	248.505	2.0854
763	254.998	248.473	2.1001
764	255	248.447	2.1148
765	254.998	248.414	2.127
766	254.999	248.385	2.1417
767	254.997	248.356	2.154
768	254.997	248.324	2.1711
769	254.998	248.289	2.1834
770	254.999	248.259	2.1956
771	254.999	248.23	2.2103
772	254.998	248.201	2.225
773	254.997	248.172	2.2396
774	254.997	248.143	2.2519
775	254.997	248.109	2.2641
776	254.997	248.08	2.2812
777	254.998	248.052	2.2935
778	254.997	248.023	2.3057
779	254.997	247.994	2.3204
780	254.997	247.97	2.3351
781	254.998	247.933	2.3498
782	254.997	247.902	2.362
783	254.996	247.875	2.3742
784	254.997	247.845	2.3914
785	254.998	247.815	2.4036
786	254.999	247.786	2.4158
787	254.999	247.757	2.4305
788	254.998	247.729	2.4451
789	254.999	247.696	2.4598
790	254.997	247.667	2.472
791	254.997	247.638	2.4843
792	254.997	247.611	2.5013
793	254.997	247.58	2.5136
794	254.996	247.553	2.5258
795	254.996	247.526	2.5405
796	254.997	247.499	2.5552
797	254.996	247.469	2.5698
798	254.997	247.437	2.5821
799	254.995	247.409	2.5943
800	254.996	247.377	2.609
801	254.996	247.346	2.6237
802	254.996	247.318	2.6359
803	254.996	247.287	2.6481
804	254.996	247.261	2.6628
805	254.996	247.232	2.6775
806	254.996	247.199	2.6921
807	254.996	247.17	2.7044
808	254.995	247.142	2.7166
809	254.996	247.11	2.7338
810	254.994	247.075	2.746
811	254.994	247.045	2.7582
812	254.995	247.012	2.7729
813	254.996	246.983	2.7875
814	254.995	246.951	2.8022
815	254.995	246.92	2.8144
816	254.996	246.89	2.8266
817	254.996	246.857	2.8437
818	254.996	246.824	2.8559
819	254.995	246.792	2.8682
820	254.995	246.764	2.8828
821	254.994	246.737	2.8975
822	254.995	246.701	2.9121
823	254.996	246.669	2.9244
824	254.995	246.643	2.9366
825	254.995	246.614	2.9537
826	254.994	246.583	2.966
827	254.994	246.553	2.9762
828	254.994	246.523	2.985
829	254.994	246.504	2.9898
830	254.995	246.481	2.9923
831	254.996	246.47	2.9935
832	254.996	246.46	2.9943
833	254.996	246.459	2.9953
834	254.997	246.46	2.9959
835	254.997	246.456	2.9964
836	254.997	246.454	2.9969
837	254.998	246.454	2.9974
838	255	246.452	2.9978
839	254.999	246.452	2.9981
840	254.999	246.451	2.9984
841	254.999	246.453	2.9986
842	254.999	246.453	2.9988
843	254.999	246.46	2.999
844	254.998	246.46	2.9992
845	254.998	246.458	2.9993
846	254.999	246.46	2.9994
847	254.997	246.46	2.9995
848	254.998	246.458	2.9996
849	254.998	246.454	2.9997
850	254.999	246.46	2.9997
851	254.998	246.459	2.9998
852	254.998	246.461	2.9998
853	254.999	246.463	2.9998
854	255.001	246.462	2.9998
855	254.999	246.466	2.9999
856	254.999	246.466	2.9999
857	254.999	246.469	2.9999
858	254.998	246.467	3
859	254.999	246.473	3
860	254.998	246.476	3
861	254.998	246.474	3
862	254.997	246.479	3
863	254.998	246.482	3
864	254.998	246.481	2.9999
865	254.998	246.485	3
866	254.998	246.487	3
867	255	246.49	3
868	255	246.49	3
869	254.999	246.492	3
870	254.998	246.493	3
871	254.998	246.495	2.9999
872	255	246.495	3
873	255.001	246.499	3
874	255.001	246.501	2.9999
875	255	246.501	3
876	255	246.504	3
877	255	246.508	3
878	255	246.508	3
879	255	246.513	3
880	255	246.515	2.9999
881	255	246.521	2.9999
882	255	246.52	3
883	255	246.521	3
884	255	246.525	3
885	255	246.524	2.9999
886	255	246.526	2.9999
887	255	246.529	2.9999
888	255.001	246.534	2.9999
889	255.001	246.528	2.9999
890	255.001	246.534	3
891	255.001	246.533	2.9999
892	254.999	246.537	2.9999
893	255	246.542	3
894	254.999	246.544	3
895	254.999	246.544	2.9999
896	255	246.54	2.9999
897	255	246.542	3
898	254.999	246.543	2.9999
899	255	246.543	3
900	255.001	246.544	3
901	255	246.543	2.9999
902	255	246.545	3
903	255.001	246.545	3
904	255	246.55	2.9999
905	255	246.55	2.9999
906	255	246.554	2.9999
907	255	246.553	2.9999
908	255	246.554	2.9999
909	255.001	246.555	3
910	255.001	246.557	2.9999
911	255.002	246.556	3
912	255.001	246.559	3
913	255.002	246.557	3
914	255.002	246.561	3
915	255.002	246.561	3
916	255.002	246.563	3
917	255.002	246.563	3
918	255.003	246.566	2.9999
919	255.001	246.568	2.9999
920	255.002	246.573	3
921	255.002	246.576	2.9999
922	255.002	246.583	2.9999
923	255.002	246.587	3
924	255.002	246.586	3
925	255.003	246.587	3
926	255.003	246.593	3
927	255.003	246.594	3
928	255.002	246.595	2.9999
929	255.003	246.593	2.9999
930	255.002	246.594	2.9999
931	255.002	246.597	2.9999
932	255.003	246.603	3
933	255.002	246.606	3
934	255.001	246.609	3
935	255	246.61	3
936	255	246.607	3
937	255.001	246.604	3
938	255.001	246.603	3
939	255	246.602	3
940	255.001	246.601	3
941	255.001	246.602	3
942	255	246.6	3
943	255.001	246.602	3
944	255	246.602	3
945	255	246.603	2.9999
946	255	246.602	2.9999
947	254.999	246.604	3
948	254.999	246.606	2.9999
949	254.999	246.608	3
950	255	246.608	3
951	255	246.611	2.9999
952	255.001	246.61	3
953	255	246.612	3
954	254.999	246.614	3
955	254.999	246.615	3
956	254.999	246.615	2.9999
957	254.999	246.616	2.9999
958	254.999	246.617	2.9999
959	254.999	246.616	3
960	255	246.621	3
961	255	246.624	2.9999
962	255	246.629	3
963	255	246.63	2.9999
964	255	246.628	3
965	255.001	246.629	3
966	255.001	246.628	2.9999
967	254.999	246.63	2.9999
968	255	246.633	2.9999
969	255	246.636	3
970	255	246.636	2.9999
971	255.001	246.638	2.9999
972	255.001	246.637	3
973	254.999	246.638	3
974	254.999	246.639	3
975	255	246.638	3
976	255	246.644	3
977	255	246.643	2.9999
978	255	246.648	2.9999
979	255	246.649	3
980	254.999	246.653	2.9999
981	255	246.655	3
982	255	246.655	3
983	255	246.653	3
984	255	246.653	3
985	255	246.654	3
986	255.001	246.654	3
987	255	246.654	2.9999
988	255	246.653	2.9999
989	255	246.654	3
990	255.001	246.652	3
991	255	246.658	3
992	254.999	246.657	2.9999
993	254.998	246.658	2.9999
994	254.999	246.662	3
995	254.999	246.664	3
996	255	246.664	3
997	254.999	246.665	2.9999
998	255	246.674	3
999	255	246.675	2.9999
1000	255	246.675	3
1001	255	246.676	3
1002	255.001	246.677	2.9999
1003	255.001	246.678	2.9999
1004	255	246.679	2.9999
1005	255	246.674	3
1006	255	246.675	2.9999
1007	255	246.673	3
1008	255	246.675	3
1009	255	246.677	3
1010	255.001	246.675	2.9999
1011	255	246.679	3
1012	255	246.683	2.9999
1013	254.999	246.682	3
1014	255	246.683	3
1015	255	246.685	3
1016	255	246.685	3
1017	254.999	246.685	2.9999
1018	255	246.692	3
1019	255	246.691	3
1020	255.001	246.696	3
1021	255.001	246.697	3
1022	255	246.699	2.9999
1023	255	246.7	3
1024	255	246.707	3
1025	255	246.709	2.9999
1026	255	246.712	3
1027	255	246.711	2.9999
1028	255.001	246.707	3
1029	255.001	246.708	3
1030	255	246.706	3
1031	255	246.71	3
1032	255	246.708	3
1033	255.001	246.712	3
1034	255	246.713	3
1035	255	246.716	3
1036	255.001	246.717	3
1037	255	246.715	2.9999
1038	255.001	246.717	3
1039	255.001	246.714	3
1040	255	246.713	3
1041	254.999	246.711	2.9999
1042	255	246.713	2.9999
1043	255	246.714	2.9999
1044	254.999	246.711	3
1045	254.998	246.712	3
1046	254.999	246.713	3
1047	254.999	246.713	3
1048	254.999	246.715	2.9999
1049	254.999	246.717	2.9999
1050	254.999	246.721	3
1051	254.999	246.723	3
1052	254.999	246.726	3
1053	255	246.731	2.9999
1054	255.001	246.734	3
1055	255	246.734	2.9999
1056	255.001	246.734	2.9999
1057	255.001	246.735	2.9999
1058	255.001	246.735	3
1059	255.001	246.735	3
1060	255	246.735	3
1061	255.002	246.736	3
1062	255.001	246.738	3
1063	255.001	246.738	3
1064	255.001	246.74	2.9999
1065	255.002	246.741	3
1066	255	246.744	3
1067	255	246.746	3
1068	255	246.744	3
1069	255	246.747	2.9999
1070	255	246.741	3
1071	255	246.744	3
1072	255	246.744	3
1073	255	246.743	3
1074	255	246.741	2.9999
1075	255	246.742	3
1076	255	246.744	3
1077	254.999	246.747	3
1078	254.998	246.749	3
1079	254.999	246.75	2.9999
1080	255	246.753	3
1081	255	246.759	2.9999
1082	255	246.76	2.9999
1083	255	246.76	3
1084	255.001	246.763	3
1085	255.001	246.765	2.9999
1086	255	246.764	3
1087	255.001	246.762	2.9999
1088	255	246.761	2.9999
1089	255.001	246.764	2.9999
1090	255	246.765	3
1091	255.001	246.771	3
1092	255	246.771	3
1093	254.999	246.77	3
1094	254.999	246.769	3
1095	255.001	246.771	2.9999
1096	255	246.771	3
1097	255.001	246.772	3
1098	255.001	246.773	3
1099	254.999	246.774	3
1100	255	246.775	3
1101	255	246.774	2.9999
1102	254.999	246.777	3
1103	255.001	246.781	3
1104	255.001	246.777	3
1105	255	246.779	3
1106	255	246.782	2.9999
1107	255	246.777	3
1108	255.002	246.777	3
1109	255.001	246.777	3
1110	255.001	246.776	3
1111	255	246.779	3
1112	255.002	246.783	3
1113	255.001	246.781	3
1114	255	246.784	3
1115	255.001	246.783	3
1116	255.001	246.781	3
1117	255.001	246.782	3
1118	255.001	246.785	3
1119	255.001	246.786	3
1120	255.001	246.791	2.9999
1121	255	246.792	3
1122	255	246.795	3
1123	255	246.795	2.9999
1124	255.001	246.795	3
1125	255	246.796	3
1126	255	246.799	3
1127	254.999	246.799	3
1128	255	246.802	2.9999
1129	255.001	246.805	3
1130	255.001	246.804	3
1131	255	246.808	2.9999
